"","burnbeta","trial","id","stim"
"293",0,9,"3","cold"
"294",0,10,"3","warm"
"295",0,11,"3","cold"
"296",0,13,"3","warm"
"297",0,14,"3","warm"
"298",0,18,"3","TGI"
"299",0.0112847222222222,25,"3","TGI"
"300",0,26,"3","cold"
"301",0,27,"3","cold"
"302",0,30,"3","cold"
"303",0,34,"3","TGI"
"304",0,37,"3","warm"
"305",0,38,"3","cold"
"306",0,39,"3","warm"
"307",0,41,"3","warm"
"308",0,44,"3","cold"
"309",0,45,"3","cold"
"310",0,47,"3","cold"
"311",0,48,"3","cold"
"312",0,49,"3","warm"
"313",0,51,"3","warm"
"314",0.0598958333333333,53,"3","TGI"
"315",0,55,"3","warm"
"316",0,56,"3","warm"
"317",0,60,"3","TGI"
"318",0,67,"3","warm"
"319",0,68,"3","TGI"
"320",0,69,"3","warm"
"321",0,70,"3","cold"
"322",0,72,"3","warm"
"323",0,73,"3","cold"
"324",0,76,"3","warm"
"325",0.0147569444444444,80,"3","TGI"
"326",0,81,"3","warm"
"327",0,82,"3","cold"
"328",0,83,"3","TGI"
"329",0,84,"3","TGI"
"330",0,85,"3","warm"
"331",0,89,"3","cold"
"332",0,91,"3","warm"
"333",0,92,"3","cold"
"334",0,96,"3","warm"
"335",0,99,"3","TGI"
"336",0,100,"3","cold"
"337",0.141493055555556,102,"3","TGI"
"338",0,104,"3","warm"
"339",0,105,"3","cold"
"340",0.0112847222222222,107,"3","TGI"
"341",0,108,"3","warm"
"342",0.169270833333333,111,"3","TGI"
"343",0.0815972222222222,112,"3","cold"
"344",0.0755208333333333,113,"3","TGI"
"345",0,116,"3","TGI"
"346",0.0746527777777778,120,"3","TGI"
"347",0,124,"3","cold"
"348",0,125,"3","cold"
"349",0.0286458333333333,126,"3","TGI"
"350",0,128,"3","cold"
"351",0.115451388888889,131,"3","TGI"
"352",0,132,"3","warm"
"353",0,134,"3","warm"
"354",0,138,"3","warm"
"355",0,139,"3","warm"
"356",0,143,"3","cold"
"357",0.0651041666666667,145,"3","TGI"
"358",0,147,"3","TGI"
"359",0.0633680555555556,148,"3","cold"
"360",0,152,"3","cold"
"361",0,155,"3","TGI"
"362",0,157,"3","warm"
"363",0,160,"3","warm"
"364",0,161,"3","warm"
"365",0,162,"3","warm"
"366",0,168,"3","cold"
"367",0,170,"3","TGI"
"368",0,171,"3","cold"
"369",0,172,"3","TGI"
"370",0,184,"3","TGI"
"371",0,187,"3","warm"
"372",0,188,"3","cold"
"373",0,189,"3","warm"
"374",0.0815972222222222,190,"3","cold"
"375",0.230902777777778,196,"3","TGI"
"376",0,197,"3","warm"
"377",0,200,"3","warm"
"378",0,201,"3","cold"
"379",0,203,"3","warm"
